PACKPRICE,sum_of_salesday,Spend,s_date_year,s_date_month,s_date_dayofmonth,sale_pdp,Pampers_sale_rpi,Mamypoko_sale_rpi,Pampers_offer_rpi,Mamypoko_offer_rpi,MerchantCode_number
12.0,337,213.0,2022,2,13,17.171875,-0.1001001,0.037412412,0.142857143,-0.008403361,4
12.5,193,466.0,2022,3,2,17.171875,0.043516101,0.037412412,0.074074074,0.0,4
12.5,218,194.0,2022,3,4,17.171875,0.043516101,0.037412412,0.074074074,0.0,4
12.5,202,59.0,2022,3,7,17.171875,-0.1001001,0.037412412,0.074074074,-0.016260163,4
12.5,190,747.0,2022,3,8,17.171875,-0.1001001,0.037412412,0.107142857,-0.016260163,4
12.2,180,154.0,2022,3,15,17.171875,-0.1001001,0.037412412,0.008130081,0.008130081,4
12.2,235,188.0,2022,3,20,17.171875,-0.1001001,0.037412412,0.128571429,0.008130081,4
12.2,234,185.0,2022,3,21,17.171875,-0.1001001,0.037412412,0.128571429,0.008130081,4
12.2,220,54.0,2022,3,24,17.171875,-0.1001001,0.037412412,0.082706767,0.008130081,4
12.2,195,0.0,2022,3,26,17.171875,-0.1001001,0.037412412,0.082706767,0.008130081,4
12.2,190,13.0,2022,4,2,17.171875,-0.1001001,0.037412412,0.06870229,0.008130081,4
12.2,246,44.0,2022,4,3,17.171875,-0.1001001,0.037412412,0.06870229,0.008130081,4
12.2,235,9.0,2022,4,8,17.171875,-0.1001001,0.037412412,0.128571429,0.008130081,4
12.2,244,0.0,2022,4,14,17.171875,-0.1001001,0.037412412,0.054263566,0.008130081,4
12.2,188,0.0,2022,4,15,17.171875,-0.1001001,0.037412412,0.128571429,0.008130081,4
12.2,187,91.0,2022,4,17,17.171875,-0.1001001,0.037412412,0.128571429,0.008130081,4
12.7,134,33.0,2022,4,19,17.171875,-0.1001001,0.037412412,0.092857143,-0.032520325,4
12.7,130,109.0,2022,4,21,17.171875,-0.1001001,0.037412412,0.092857143,-0.032520325,4
12.7,104,35.0,2022,4,24,17.171875,-0.1001001,0.037412412,0.015503876,-0.032520325,4
12.7,152,20.0,2022,4,27,17.171875,-0.1001001,0.037412412,0.092857143,-0.032520325,4
12.7,179,871.0,2022,5,1,17.171875,-0.1001001,0.037412412,0.092857143,-0.032520325,4
11.6,279,196.0,2022,5,10,17.171875,0.083402836,0.037412412,0.165467626,0.056910569,4
12.4,188,192.0,2022,5,14,17.171875,0.083402836,0.037412412,0.107913669,-0.008130081,4
12.4,153,234.0,2022,5,29,12.734375,0.320266889,0.286161161,0.101449275,-0.068965517,4
12.7,171,225.0,2022,6,6,12.734375,0.320266889,0.286161161,0.059259259,-0.094827586,4
12.7,170,524.0,2022,6,11,12.734375,0.320266889,0.286161161,0.059259259,-0.032520325,4
12.7,131,594.0,2022,6,17,12.734375,0.320266889,0.286161161,-0.016,-0.067226891,4
11.9,260,238.0,2022,6,27,12.734375,0.320266889,0.286161161,0.084615385,0.032520325,4
12.7,234,276.44,2022,7,18,12.734375,0.320266889,0.286161161,0.079710145,-0.032520325,4
12.4,270,294.14,2022,7,19,12.734375,0.320266889,0.286161161,0.101449275,-0.008130081,4
11.6,148,203.75,2022,7,23,12.734375,0.22306959,0.286161161,0.086614173,0.056910569,4
12.7,188,522.17,2022,7,26,12.734375,0.22306959,0.286161161,0.079710145,-0.032520325,4
12.7,182,755.78,2022,7,28,12.734375,0.22306959,0.286161161,0.079710145,-0.032520325,4
12.7,150,459.05,2022,8,4,12.734375,0.22306959,0.286161161,0.045112782,-0.032520325,4
11.6,177,649.43,2022,8,8,12.734375,0.22306959,0.286161161,0.086614173,0.056910569,4
12.5,152,203.54,2022,8,14,12.734375,0.22306959,0.286161161,0.094202899,-0.016260163,4
12.4,187,777.22,2022,8,20,12.734375,0.22306959,0.286161161,0.101449275,-0.008130081,4
12.6,178,979.91,2022,8,21,12.734375,0.22306959,0.286161161,0.086956522,-0.024390244,4
12.4,186,1478.08,2022,8,28,18.734375,-0.142993327,-0.050175175,0.067669173,-0.008130081,4
12.7,172,1324.8,2022,9,2,18.734375,-0.142993327,-0.050175175,0.079710145,-0.016,4
13.1,113,1169.45,2022,9,10,18.734375,-0.142993327,-0.050175175,0.050724638,-0.048,4
13.1,80,1768.91,2022,9,19,18.734375,-0.142993327,-0.050175175,-0.091666667,-0.048,4
10.1,97,0.0,2021,7,13,14.46052632,0.043516101,-0.1001001,0.019417476,-0.02020202,5
10.1,85,22.0,2021,7,16,14.46052632,0.043516101,-0.1001001,-0.030612245,-0.052083333,5
10.1,127,0.0,2021,7,19,14.46052632,0.043516101,-0.1001001,0.019417476,-0.02020202,5
10.1,105,428.0,2021,7,22,14.46052632,0.043516101,-0.1001001,-0.030612245,-0.02020202,5
10.1,108,460.0,2021,8,2,14.46052632,0.043516101,-0.1001001,0.019417476,-0.052083333,5
10.1,103,977.0,2021,8,3,14.46052632,0.043516101,-0.1001001,-0.086021505,-0.052083333,5
9.8,72,380.0,2021,8,7,14.46052632,0.043516101,-0.1001001,-0.076923077,-0.065217391,5
10.1,57,0.0,2021,8,15,13.14473684,0.130548303,0.0,-0.10989011,-0.097826087,5
9.1,275,327.0,2021,8,27,14.46052632,0.043516101,-0.1001001,0.116504854,0.010869565,5
10.3,174,23.0,2021,9,1,14.46052632,0.043516101,-0.1001001,-0.051020408,-0.119565217,5
10.3,90,8.0,2021,9,9,14.46052632,0.043516101,-0.1001001,-0.051020408,-0.119565217,5
10.3,83,0.0,2021,9,14,14.46052632,0.043516101,-0.1001001,-0.051020408,-0.119565217,5
9.8,126,27.0,2021,9,18,14.46052632,0.043516101,-0.1001001,0.048543689,-0.065217391,5
9.8,77,34.0,2021,9,21,14.46052632,0.043516101,-0.1001001,0.039215686,-0.065217391,5
9.8,173,27.0,2021,10,1,14.46052632,0.043516101,-0.1001001,0.0,-0.020833333,5
7.6,905,46.0,2021,10,8,13.80263158,0.087032202,-0.05005005,0.224489796,0.136363636,5
8.3,492,2070.0,2021,10,23,14.46052632,0.043516101,-0.1001001,0.045977011,0.194174757,5
10.6,166,360.0,2021,11,6,14.46052632,-0.1001001,-0.1001001,0.009345794,0.036363636,5
10.6,157,355.0,2021,11,17,14.46052632,-0.1001001,-0.1001001,0.009345794,0.152,5
10.6,142,526.0,2021,11,30,14.46052632,-0.1001001,-0.1001001,-0.081632653,0.152,5
10.0,225,447.0,2021,12,2,14.46052632,-0.1001001,-0.1001001,-0.020408163,0.2,5
10.0,206,238.0,2021,12,3,14.46052632,-0.1001001,-0.1001001,-0.020408163,0.2,5
10.3,172,238.0,2021,12,5,14.46052632,-0.1001001,-0.1001001,-0.051020408,0.176,5
9.7,216,110.0,2021,12,17,14.46052632,-0.1001001,0.044649913,-0.031914894,0.08490566,5
10.3,196,175.0,2021,12,24,14.46052632,-0.1001001,0.044649913,0.037383178,0.028301887,5
10.3,165,403.0,2022,1,2,14.46052632,-0.1001001,0.044649913,0.037383178,0.028301887,5
10.3,158,42.0,2022,1,3,14.46052632,-0.1001001,0.044649913,0.055045872,0.028301887,5
9.4,238,0.0,2022,1,20,14.46052632,0.043516101,-0.1001001,0.137614679,0.265625,5
10.3,244,58.0,2022,1,22,14.46052632,0.043516101,0.044649913,0.055045872,-0.01980198,5
10.3,172,22.0,2022,1,28,14.46052632,0.043516101,0.044649913,0.127118644,0.063636364,5
10.1,173,28.0,2022,2,4,14.46052632,0.043516101,0.044649913,0.114035088,0.047169811,5
10.1,176,83.0,2022,2,8,14.46052632,0.043516101,0.044649913,0.144067797,0.081818182,5
10.3,132,0.0,2022,2,13,14.46052632,0.043516101,0.044649913,0.127118644,-0.01980198,5
10.7,104,0.0,2022,2,18,14.46052632,0.043516101,0.044649913,0.061403509,-0.059405941,5
10.4,130,0.0,2022,2,20,14.46052632,0.043516101,0.044649913,0.087719298,-0.02970297,5
10.3,166,195.0,2022,2,22,14.46052632,0.043516101,0.044649913,0.127118644,0.063636364,5
10.1,157,40.0,2022,2,26,14.46052632,0.043516101,0.044649913,0.144067797,0.081818182,5
10.6,93,74.0,2022,3,6,14.46052632,0.043516101,0.044649913,0.053571429,0.0,5
10.3,82,73.0,2022,3,26,14.46052632,0.043516101,0.044649913,0.080357143,0.063636364,5
10.3,116,178.0,2022,4,1,14.46052632,0.043516101,0.044649913,0.063636364,0.028301887,5
10.3,93,62.0,2022,4,2,14.46052632,0.043516101,0.044649913,0.063636364,0.028301887,5
10.3,77,416.0,2022,4,11,14.46052632,0.043516101,0.044649913,0.127118644,0.063636364,5
9.8,111,156.0,2022,5,3,14.46052632,-0.1001001,0.044649913,-0.020833333,0.109090909,5
9.8,166,1166.0,2022,5,9,14.46052632,0.083402836,0.044649913,0.100917431,0.100917431,5
10.4,78,617.0,2022,5,15,15.77631579,0.0,-0.042279121,0.118644068,0.079646018,5
9.7,214,1810.0,2022,5,19,15.77631579,0.0,-0.042279121,0.149122807,0.118181818,5
10.4,107,519.0,2022,5,30,15.77631579,0.0,-0.042279121,0.111111111,0.018867925,5
10.7,97,537.0,2022,6,2,14.46052632,0.083402836,0.044649913,0.061403509,0.018348624,5
10.7,85,406.0,2022,6,5,14.46052632,0.083402836,0.044649913,0.061403509,0.018348624,5
10.4,116,960.0,2022,6,8,14.46052632,0.083402836,0.044649913,0.103448276,0.095652174,5
10.7,66,283.0,2022,6,12,14.46052632,0.083402836,0.044649913,0.093220339,0.069565217,5
11.0,66,41.21,2022,7,10,14.46052632,0.083402836,0.044649913,0.075630252,0.0,5
11.0,58,500.65,2022,7,14,14.46052632,0.083402836,0.044649913,0.075630252,0.0,5
11.0,52,381.28,2022,7,15,14.46052632,0.083402836,0.044649913,0.075630252,0.0,5
10.6,82,403.6,2022,7,17,14.46052632,0.0,0.044649913,0.109243697,0.036363636,5
10.2,63,545.98,2022,7,19,14.46052632,0.043516101,0.044649913,0.097345133,0.072727273,5
10.1,95,119.44,2022,7,22,14.46052632,0.043516101,0.044649913,0.064814815,0.081818182,5
9.8,77,111.83,2022,7,23,14.46052632,0.043516101,0.044649913,0.109090909,0.109090909,5
9.8,89,465.99,2022,8,8,14.46052632,0.043516101,0.044649913,0.109090909,0.075471698,5
11.0,93,475.06,2022,8,13,14.46052632,0.043516101,0.044649913,0.06779661,0.0,5
10.6,80,916.71,2022,8,15,14.46052632,0.043516101,0.044649913,0.101694915,0.036363636,5
10.6,78,557.16,2022,8,17,14.46052632,0.043516101,0.044649913,0.101694915,0.036363636,5
10.4,87,594.5,2022,8,26,14.46052632,0.043516101,0.044649913,0.095652174,0.054545455,5
11.0,96,657.84,2022,8,30,14.46052632,0.043516101,0.044649913,0.06779661,0.0,5
10.7,79,438.15,2022,9,5,14.46052632,0.043516101,0.044649913,0.036036036,-0.009433962,5
9.9,179,361.42,2022,9,7,14.46052632,0.043516101,0.044649913,0.074766355,0.066037736,5
9.9,110,1872.86,2022,9,16,14.46052632,0.043516101,0.044649913,0.074766355,0.1,5
13.5,533,24.0,2021,2,9,18.73214286,-0.05005005,0.025278757,0.081632653,0.087837838,6
13.5,523,320.0,2021,2,10,18.73214286,-0.05005005,0.025278757,0.081632653,0.087837838,6
13.5,470,39.0,2021,2,19,18.73214286,0.0,-0.044393955,0.081632653,0.087837838,6
13.5,461,0.0,2021,2,25,18.73214286,-0.05005005,-0.044393955,0.081632653,0.087837838,6
13.5,543,33.0,2021,2,27,18.73214286,-0.05005005,-0.044393955,0.134615385,0.087837838,6
13.7,468,0.0,2021,3,3,18.73214286,-0.05005005,-0.044393955,0.068027211,0.074324324,6
13.6,514,0.0,2021,3,9,18.73214286,-0.05005005,-0.044393955,0.093333333,0.081081081,6
13.6,534,21.0,2021,3,13,19.625,-0.1001001,-0.09417441,0.093333333,0.081081081,6
13.7,346,109.0,2021,3,21,18.73214286,-0.05005005,-0.044393955,0.086666667,0.074324324,6
14.5,405,558.0,2021,4,13,20.51785714,0.0,-0.143954866,0.070512821,-0.124031008,6
14.5,397,116.0,2021,4,27,18.73214286,0.045495905,-0.044393955,0.070512821,0.02027027,6
14.4,250,353.0,2021,5,16,18.73214286,-0.05005005,-0.044393955,0.046357616,-0.11627907,6
14.5,263,607.0,2021,5,18,18.73214286,0.045495905,-0.044393955,0.039735099,-0.124031008,6
14.5,165,137.0,2021,5,23,18.73214286,0.045495905,0.023976524,0.039735099,-0.124031008,6
14.5,259,166.0,2021,5,31,18.73214286,-0.05005005,0.023976524,0.046052632,0.189944134,6
13.3,449,62.0,2021,6,20,18.73214286,-0.05005005,-0.044393955,0.02919708,0.05,6
13.5,306,192.0,2021,6,27,18.73214286,-0.05005005,-0.044393955,-0.015037594,0.0,6
13.5,336,124.0,2021,6,29,19.625,0.0,-0.09417441,-0.015037594,0.0,6
13.5,465,259.0,2021,7,6,19.625,0.0,-0.09417441,0.117647059,-0.007462687,6
13.5,432,136.0,2021,7,8,19.625,0.0,-0.09417441,0.181818182,0.035714286,6
13.7,355,325.0,2021,7,10,18.73214286,0.045495905,-0.044393955,0.16969697,0.021428571,6
13.7,470,0.0,2021,7,17,19.625,0.0,-0.021521522,0.194117647,0.164634146,6
13.7,451,0.0,2021,7,20,19.625,0.0,-0.021521522,0.194117647,0.061643836,6
13.7,430,0.0,2021,7,22,19.625,0.0,-0.09417441,0.164634146,0.021428571,6
13.7,489,0.0,2021,7,23,19.625,0.0,-0.021521522,0.164634146,0.11038961,6
13.8,434,0.0,2021,7,25,19.625,0.0,-0.09417441,0.163636364,0.007194245,6
12.3,497,0.0,2021,7,27,19.625,0.0,-0.021521522,0.211538462,0.23125,6
13.3,400,0.0,2021,8,5,20.51785714,-0.045495905,-0.143954866,0.147435897,-0.031007752,6
13.3,456,0.0,2021,8,6,19.625,0.0,-0.09417441,0.147435897,-0.031007752,6
13.9,423,0.0,2021,8,13,19.625,0.0,-0.09417441,0.147239264,0.007142857,6
13.1,546,0.0,2021,8,17,19.625,0.043516101,-0.021521522,0.229411765,0.196319018,6
13.1,515,0.0,2021,8,20,19.625,0.0,-0.09417441,0.210843373,0.064285714,6
13.9,436,0.0,2021,8,26,19.625,0.0,-0.021521522,0.162650602,0.147239264,6
13.3,407,0.0,2021,9,21,19.625,0.0,-0.021521522,0.125,0.089041096,6
13.9,458,0.0,2021,9,26,19.625,0.0,-0.021180787,0.085526316,-0.148760331,6
13.9,473,0.0,2021,9,30,19.625,0.0,-0.021521522,0.085526316,-0.037313433,6
13.4,464,0.0,2021,10,1,19.625,0.0,-0.021180787,0.118421053,0.0,6
12.7,693,0.0,2021,10,4,19.625,0.043516101,-0.021180787,0.111888112,-0.016,6
13.5,408,0.0,2021,10,21,19.625,0.0,-0.021180787,-0.015037594,-0.046511628,6
12.7,535,0.0,2021,10,28,19.625,0.0,-0.021521522,0.045112782,0.118055556,6
13.9,294,0.0,2021,11,16,19.625,0.0,-0.021180787,0.120253165,0.219101124,6
13.3,486,0.0,2021,11,22,19.625,0.0,0.04328125,0.158227848,0.284946237,6
13.9,528,0.0,2021,11,26,19.625,0.0,-0.021521522,0.120253165,0.256684492,6
13.9,580,0.0,2021,11,27,19.625,0.0,0.04328125,0.120253165,0.260638298,6
13.5,418,0.0,2021,12,18,19.625,0.0,0.194342105,0.1,0.446721311,6
14.4,379,0.0,2021,12,24,19.625,0.0,-0.052061856,0.137724551,0.229946524,6
14.4,390,0.0,2021,12,25,19.625,0.0,-0.193567251,0.137724551,0.12195122,6
13.7,652,0.0,2022,1,2,19.625,0.0,-0.021521522,0.11038961,0.061643836,6
13.7,326,0.0,2022,1,9,19.625,0.0,-0.572419106,0.074324324,-0.096,6
13.7,577,0.0,2022,1,11,19.625,0.0,0.194342105,0.149068323,0.43852459,6
12.7,708,0.0,2022,1,17,19.625,0.0,0.194342105,0.141891892,0.479508197,6
13.7,535,0.0,2022,1,22,19.625,0.0,0.057057057,0.074324324,0.217142857,6
13.7,732,0.0,2022,1,24,19.625,0.043516101,0.057057057,0.149068323,0.061643836,6
13.7,592,0.0,2022,1,25,19.625,0.0,0.057057057,0.149068323,0.061643836,6
14.6,381,0.0,2022,2,5,19.625,0.0,0.057057057,0.051948052,0.184357542,6
13.9,485,422.0,2022,2,16,19.625,0.0,0.057057057,0.108974359,0.223463687,6
14.1,517,181.0,2022,3,8,19.625,0.0,0.057057057,0.096153846,0.107594937,6
13.9,316,481.0,2022,3,18,19.625,0.0,0.057057057,0.108974359,0.047945205,6
13.9,474,746.0,2022,3,23,19.625,0.0,0.057057057,0.108974359,0.120253165,6
13.9,442,651.0,2022,3,26,19.625,0.0,0.057057057,0.108974359,0.125786164,6
13.9,568,124.0,2022,3,31,19.625,0.0,0.057057057,0.108974359,-0.02962963,6
13.9,484,309.0,2022,4,2,19.625,0.0,0.057057057,0.073333333,0.120253165,6
13.9,431,0.0,2022,4,18,19.625,0.0,0.057057057,0.085526316,0.108974359,6
14.6,368,195.0,2022,4,20,19.625,0.0,0.057057057,0.039473684,0.075949367,6
14.6,354,698.0,2022,4,28,19.625,0.0,0.057057057,0.039473684,0.075949367,6
13.9,426,543.0,2022,4,30,19.625,0.0,0.057057057,0.060810811,0.120253165,6
13.7,498,354.0,2022,5,5,19.625,0.0,0.057057057,0.074324324,0.061643836,6
13.7,492,266.0,2022,5,7,19.625,0.083402836,0.057057057,0.074324324,0.061643836,6
13.2,661,190.0,2022,5,19,21.41071429,0.0,-0.287862513,0.175,0.153846154,6
14.1,472,545.0,2022,5,30,19.625,0.083402836,0.057057057,0.11875,0.107594937,6
14.3,419,578.0,2022,6,2,19.625,0.0,0.057057057,0.071428571,0.100628931,6
14.3,356,417.0,2022,6,5,19.625,0.0,0.057057057,0.071428571,0.020547945,6
14.3,395,196.0,2022,6,7,19.625,0.0,0.057057057,0.071428571,0.277777778,6
14.2,438,372.0,2022,6,8,19.625,0.0,0.057057057,0.095541401,0.101265823,6
14.3,348,9.0,2022,6,12,19.625,0.0,0.057057057,0.033783784,0.277777778,6
14.3,352,827.0,2022,6,13,19.625,0.0,0.057057057,0.033783784,0.277777778,6
14.8,401,613.81,2022,7,1,19.625,-0.003652968,0.057057057,0.244897959,-0.01369863,6
14.8,330,437.67,2022,7,3,19.625,-0.003652968,0.057057057,0.244897959,-0.01369863,6
14.8,240,334.78,2022,7,15,19.625,0.0,0.057057057,0.119047619,0.252525253,6
13.3,565,214.83,2022,7,19,19.625,0.0,0.057057057,0.208333333,0.328282828,6
14.8,497,718.4,2022,7,27,19.625,0.0,0.057057057,0.113772455,-0.01369863,6
14.8,331,202.79,2022,8,13,19.625,0.0,0.057057057,0.075,0.163841808,6
14.1,332,240.32,2022,8,24,19.625,0.0,0.057057057,0.11875,0.034246575,6
14.1,325,98.27,2022,8,26,19.625,0.0,0.057057057,0.096153846,0.034246575,6
15.0,184,457.61,2022,9,11,19.625,0.0,0.057057057,-0.041666667,0.013157895,6
15.0,209,520.34,2022,9,17,19.625,0.0,0.057057057,-0.041666667,-0.111111111,6
15.0,211,451.78,2022,9,21,19.625,0.0,0.057057057,-0.041666667,-0.111111111,6
12.8,358,275.93,2022,9,27,19.625,0.0,0.057057057,0.111111111,0.123287671,6
12.8,330,65.0,2022,9,30,19.625,0.0,0.057057057,0.079136691,0.117241379,6
12.4,483,0.0,2021,1,4,19.63392857,-0.182894029,-0.245838055,0.094890511,0.215189873,7
12.7,309,0.0,2021,1,30,19.63392857,0.043497173,-0.021986272,0.079710145,0.105633803,7
12.4,403,0.0,2021,2,2,19.63392857,0.043497173,-0.021986272,0.107913669,0.126760563,7
12.7,261,41.0,2021,2,11,19.63392857,0.043497173,-0.021986272,0.086330935,0.105633803,7
12.7,225,12.0,2021,2,15,19.63392857,0.043497173,-0.021986272,0.086330935,0.196202532,7
12.7,248,15.0,2021,2,16,19.63392857,0.043497173,-0.021986272,0.086330935,0.196202532,7
12.7,326,0.0,2021,2,24,19.63392857,0.043497173,-0.021986272,0.086330935,0.196202532,7
12.7,321,0.0,2021,2,25,19.63392857,0.043497173,-0.021986272,0.086330935,0.196202532,7
12.7,332,0.0,2021,3,6,19.63392857,-0.182894029,-0.021986272,0.118055556,0.092857143,7
12.9,252,0.0,2021,3,15,19.63392857,-0.182894029,-0.021986272,0.14,0.151315789,7
13.1,202,0.0,2021,3,20,19.63392857,-0.182894029,-0.021986272,0.090277778,0.132450331,7
12.9,230,0.0,2021,3,26,18.74107143,-0.129101668,0.024488774,0.12244898,0.078571429,7
13.1,305,33.0,2021,4,5,19.63392857,-0.182894029,-0.021986272,-0.091666667,0.126666667,7
13.1,426,157.0,2021,4,9,19.63392857,0.0,-0.021986272,-0.091666667,0.090277778,7
13.1,239,0.0,2021,4,10,19.63392857,0.043497173,-0.021986272,0.126666667,0.090277778,7
12.9,441,236.0,2021,4,12,20.52678571,0.0,-0.068461318,0.14,0.078571429,7
13.1,527,322.0,2021,4,13,20.52678571,0.0,-0.068461318,0.126666667,0.064285714,7
13.1,318,208.0,2021,4,18,18.74107143,0.086994345,0.024488774,0.090277778,0.170886076,7
13.7,415,120.0,2021,4,19,18.74107143,0.086994345,0.024488774,0.086666667,0.121794872,7
12.2,496,162.0,2021,4,22,18.74107143,0.086994345,0.024488774,0.186666667,0.089552239,7
14.3,247,104.0,2021,4,29,19.63392857,0.043497173,-0.021986272,0.046666667,0.094936709,7
12.9,254,262.0,2021,5,2,20.52678571,0.0,-0.068461318,0.030075188,0.0,7
12.6,325,62.0,2021,5,22,19.63392857,0.043497173,-0.021986272,0.066666667,0.2125,7
12.9,400,63.0,2021,6,1,19.63392857,0.043497173,-0.021986272,-0.015748031,0.0,7
14.0,183,0.0,2021,6,9,19.63392857,0.043497173,-0.021986272,0.027777778,-0.029411765,7
14.0,134,0.0,2021,6,11,19.63392857,0.043497173,-0.021986272,-0.052631579,-0.029411765,7
12.7,191,0.0,2021,6,29,19.63392857,-0.182894029,-0.021986272,0.0,0.059259259,7
12.3,329,35.0,2021,7,10,19.63392857,-0.182894029,-0.021986272,0.25,0.088888889,7
12.7,320,166.0,2021,7,13,19.63392857,0.043497173,-0.021986272,0.225609756,0.059259259,7
12.7,293,332.0,2021,7,15,19.63392857,0.043497173,-0.021986272,0.196202532,0.225609756,7
12.7,300,105.0,2021,7,19,19.63392857,0.043497173,0.071428571,0.225609756,0.234939759,7
11.3,492,295.0,2021,7,28,19.63392857,0.043497173,-0.021986272,0.236486486,0.124031008,7
11.3,675,733.0,2021,7,31,19.63392857,0.043497173,-0.208241758,0.256578947,0.306748466,7
12.7,421,437.0,2021,8,1,19.63392857,0.043497173,-0.021986272,0.225609756,0.015503876,7
11.9,373,236.0,2021,8,5,20.52678571,0.0,-0.068461318,0.195945946,0.25625,7
11.9,499,55.0,2021,8,10,19.63392857,0.043497173,-0.021986272,0.217105263,0.048,7
12.3,318,191.0,2021,8,18,19.63392857,0.043497173,-0.021986272,0.25,0.082089552,7
12.3,386,75.0,2021,8,19,19.63392857,0.043497173,-0.021986272,0.25,0.082089552,7
12.3,348,0.0,2021,8,20,19.63392857,0.043497173,-0.021986272,0.190789474,0.082089552,7
13.1,270,189.0,2021,8,28,19.63392857,-0.182894029,-0.021986272,0.138157895,0.149350649,7
12.7,317,158.0,2021,8,29,19.63392857,-0.182894029,-0.021986272,0.164473684,0.180645161,7
14.0,190,252.0,2021,9,2,19.63392857,0.043497173,-0.021986272,0.007092199,0.135802469,7
14.0,251,140.0,2021,9,5,19.63392857,0.043497173,-0.021986272,0.007092199,0.130434783,7
14.0,213,0.0,2021,9,15,19.63392857,0.043497173,-0.021986272,0.090909091,-0.044776119,7
12.3,377,0.0,2021,9,18,19.63392857,0.043497173,-0.021986272,0.163265306,0.082089552,7
11.9,475,0.0,2021,10,3,19.63392857,0.043497173,-0.021986272,0.032520325,0.048,7
11.2,668,789.0,2021,10,9,19.63392857,0.043497173,-0.021986272,0.3,0.104,7
12.7,365,2966.0,2021,10,17,19.63392857,0.043497173,0.071428571,0.059259259,0.158940397,7
12.7,270,278.0,2021,10,20,19.63392857,0.043497173,0.071428571,0.059259259,0.169934641,7
12.7,250,787.0,2021,10,21,20.52678571,0.0,-0.067926821,0.059259259,0.220858896,7
11.9,343,3400.0,2021,10,28,19.63392857,0.043497173,-0.021986272,0.143884892,0.304093567,7
11.9,354,752.0,2021,10,29,19.63392857,0.043497173,-0.021986272,0.143884892,0.308139535,7
11.9,294,2085.0,2021,10,31,19.63392857,0.043497173,-0.021986272,0.143884892,0.308139535,7
11.9,403,1842.0,2021,11,2,19.63392857,0.043497173,-0.021986272,0.143884892,0.331460674,7
12.7,337,1769.0,2021,11,19,19.63392857,0.043497173,0.071428571,0.045112782,0.302197802,7
13.3,372,1373.0,2021,11,26,19.63392857,0.043497173,-0.021475023,0.136363636,0.231213873,7
13.3,351,1391.0,2021,11,27,19.63392857,0.043497173,-0.021475023,0.136363636,0.231213873,7
12.3,448,451.0,2021,12,21,19.63392857,-0.182894029,-0.021986272,0.115107914,0.320441989,7
12.7,506,517.0,2022,1,5,19.63392857,0.043497173,-0.049834741,0.141891892,0.320855615,7
11.7,516,1067.0,2022,1,19,19.63392857,-0.182894029,-0.021986272,0.170212766,0.282208589,7
11.7,513,947.0,2022,1,20,19.63392857,-0.182894029,-0.021986272,0.170212766,0.282208589,7
13.1,383,880.0,2022,1,30,19.63392857,-0.182894029,0.056628057,0.114864865,0.057553957,7
13.5,343,860.0,2022,2,1,19.63392857,-0.182894029,0.056628057,0.087837838,0.0,7
13.5,314,598.0,2022,2,7,19.63392857,-0.182894029,0.056628057,0.087837838,0.254143646,7
13.1,315,516.0,2022,2,8,19.63392857,0.043497173,0.056628057,0.149350649,0.057553957,7
13.5,258,535.0,2022,2,14,19.63392857,0.043497173,0.056628057,0.093959732,0.028776978,7
14.1,258,170.0,2022,2,17,19.63392857,0.043497173,0.056628057,0.053691275,-0.014388489,7
14.1,242,0.0,2022,2,21,19.63392857,0.043497173,0.056628057,0.0,-0.014388489,7
12.9,337,99.0,2022,2,26,19.63392857,0.043497173,0.056628057,0.134228188,0.071942446,7
13.5,304,120.0,2022,3,3,19.63392857,0.043497173,0.056628057,0.055944056,-0.030534351,7
13.5,262,74.0,2022,3,4,19.63392857,0.043497173,0.056628057,0.055944056,0.232954545,7
13.5,256,82.0,2022,3,7,19.63392857,0.043497173,0.056628057,0.055944056,-0.030534351,7
13.5,235,138.0,2022,3,8,19.63392857,0.043497173,0.056628057,0.055944056,0.028776978,7
